Asteroid_ID,a,e,sin_i,H,C,Family_ID,Family_Number,Family_Name
160281,1.92411,0.09094,0.3508,16.09,-0.41,3,434,Hungaria
160453,1.93583,0.06372,0.36534,16.14,-0.17,3,434,Hungaria
160456,1.90002,0.07653,0.37029,16.57,-0.72,3,434,Hungaria
160458,1.94321,0.08815,0.34887,16.28,-0.02,3,434,Hungaria
160609,1.93429,0.06931,0.36244,15.68,-0.24,3,434,Hungaria
160633,1.94321,0.08116,0.36062,16.1,-0.02,3,434,Hungaria
160635,1.96927,0.09549,0.34592,16.18,0.48,3,434,Hungaria
160657,1.98226,0.06925,0.37168,16.1,0.76,3,434,Hungaria
160845,1.90967,0.08265,0.35804,16.55,-0.57,3,434,Hungaria
160850,1.89771,0.08774,0.36866,16.09,-0.94,3,434,Hungaria
160851,1.9191,0.04213,0.37498,16.05,-0.52,3,434,Hungaria
161004,1.89154,0.08503,0.36566,16.16,-1.03,3,434,Hungaria
161174,1.93968,0.08461,0.35507,16.21,-0.09,3,434,Hungaria
161233,1.94777,0.07926,0.35753,15.68,0.08,3,434,Hungaria
161234,1.96544,0.06143,0.36556,16.17,0.41,3,434,Hungaria
161479,1.91144,0.06378,0.34937,16.06,-0.67,3,434,Hungaria
161556,1.92191,0.06605,0.35334,16.22,-0.43,3,434,Hungaria
161630,1.95847,0.05999,0.35862,16.73,0.21,3,434,Hungaria
161716,1.9817,0.08882,0.35854,15.95,0.8,3,434,Hungaria
161752,1.98801,0.05652,0.35673,16.25,0.82,3,434,Hungaria
